codigo,curso,seccion,modalidad,edificio,salon,inicio,final,dias,catedratico,auxiliar,detalle
3118,MATEMATICA APLICADA 1 (DIPLOMADO),C,PRESENCIAL,T-3,305,10:40,11:30,LU  MI  VI,GERSON JONATAN RAMIREZ BACH,SIN AUXILIAR,Sin restricciones
3662,LEGISLACION 1 (DIPLOMADO),C,PRESENCIAL,T-3,214,09:00,09:50,MA  JU,JOSE ROLANDO CHAVEZ SALAZAR,SIN AUXILIAR,Sin restricciones
0005,TECNICAS DE ESTUDIO E INVESTIGACION,C,PRESENCIAL,T-3,410,08:00,08:50,SA,KENNETH ISSUR ESTRADA RUIZ,SIN AUXILIAR,Sin restricciones
0768,INTRODUCCION A LOS ALGORITMOS Y FLUJO DE DATOS,C,PRESENCIAL,T-3,105,10:30,12:10,SA,TOBÍAS FRANCISCO ZAMORA SANTOS,SIN AUXILIAR,Sin restricciones
0770,INTRODUCCION A LA PROGRAMACION Y COMPUTACION 1,C,PRESENCIAL,T-3,402,10:30,12:10,SA,PABLO JOSÉ OLIVA BONILLA,SIN AUXILIAR,Sin restricciones
0771,INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2,C,SEMIPRESENCIAL,HIBR,VIRTUAL,17:20,19:00,MA,DANIEL EDUARDO VELÁSQUEZ AVILA,SIN AUXILIAR,Sin restricciones
0772,ESTRUCTURAS DE DATOS,C,SEMIPRESENCIAL,HIBR,VIRTUAL,17:20,19:00,MI,SERGIO SEBASTIÁN SANDOVAL RUIZ,SIN AUXILIAR,Sin restricciones
0773,MANEJO E IMPLEMENTACION DE ARCHIVOS,C,SEMIPRESENCIAL,HIBR,VIRTUAL,17:20,19:00,LU,KEVIN GOLWER ENRIQUE RUIZ BARBALES,SIN AUXILIAR,Sin restricciones
0777,ORGANIZACION DE LENGUAJES Y COMPILADORES 1,C,SEMIPRESENCIAL,HIBR,VIRTUAL,17:20,19:00,LU,JOHNNY WHILLMAN ALDANA OSORIO,SIN AUXILIAR,Sin restricciones
0964,ORGANIZACION COMPUTACIONAL,C,PRESENCIAL,T-3,410,10:30,12:10,SA,RONY OMAR MIGUEL LOPEZ,SIN AUXILIAR,Sin restricciones
0601,INVESTIGACION DE OPERACIONES I,C,PRESENCIAL,T-3,401,10:40,11:30,MA  JU,JULIO CÉSAR VILLATORO SANABRIA,SIN AUXILIAR,Sin restricciones
0603,INVESTIGACION DE OPERACIONES II,C,PRESENCIAL,T-7,101,10:40,11:30,MA  JU,JAVIER ANTONIO CERÓN ROSALES,SIN AUXILIAR,Sin restricciones
0634,INGENIERIA DE METODOS,C,PRESENCIAL,T-3,401,07:10,08:50,SA,JULIO CÉSAR VILLATORO SANABRIA,SIN AUXILIAR,Sin restricciones
0147,FISICA BASICA,C+,PRESENCIAL,S-12,310,08:00,08:50,LU MA  JU VI,RODOLFO   ESTUARDO QUIROA  MELENDRES,PEDRO PABLO MOLINA MARTÍNEZ,Ver Restricciones
0152,FISICA 2,C+,PRESENCIAL,T-1,L-II-2,12:20,13:10,LU MA MI  VI,BAYRON ARMANDO CUYAN CULAJAY,JOSE DANIEL ELÍAS TEJAXUN SAY,Ver Restricciones
0147,FISICA BASICA,C-,PRESENCIAL,S-12,411,08:00,08:50,LU MA  JU VI,JOSE ADOLFO TUNA AGUILAR,ANGEL FERNANDO NAJERA CON,Ver Restricciones
0152,FISICA 2,C-,PRESENCIAL,T-3,309,12:20,13:10,LU MA MI  VI,CLAUDIA CECILIA CONTRERAS FOLGAR DE ALFARO,OSCAR GIOVANNI HERNÁNDEZ CARIAS,Ver Restricciones
9000,P.A.P. DE MATEMATICA PARA INGENIERIA,C1,PRESENCIAL,T-3,404,09:00,09:50,LU MA MI JU VI,INGRID MARISOL FLORES ESTRADA,SIN AUXILIAR,Sin restricciones
0522,PROCESOS DE MANUFACTURA 2,C1,PRESENCIAL,T-7,CNC,19:00,20:40,MA,VICTOR MANUEL RUIZ HERNANDEZ,SIN AUXILIAR,Sin restricciones
0200,INGENIERIA ELECTRICA 1,_D,PRESENCIAL,T-1,LAB ELEC,13:10,14:50,LU,ANA MARÍA NAVARRO  OROZCO,SIN AUXILIAR,Sin restricciones
0202,INGENIERIA ELECTRICA 2,_D,PRESENCIAL,T-1,LAB ELEC,17:20,19:00,LU,BRIAN  ENRIQUE CHICOL  MORALES,SIN AUXILIAR,Sin restricciones
0204,CIRCUITOS ELECTRICOS 1,_D,PRESENCIAL,T-1,LAB-CIRC,10:40,12:20,MA,EDGAR YANUARIO LAJ HUN,SIN AUXILIAR,Sin restricciones
0206,CIRCUITOS ELECTRICOS 2,_D,PRESENCIAL,T-1,LAB-CIRC,15:40,17:20,JU,JORGE MARIO SITAVI COS,SIN AUXILIAR,Sin restricciones
0210,TEORIA ELECTROMAGNETICA 1,_D,SEMIPRESENCIAL,MEET,VIRTUAL,08:50,10:30,SA,MATILDE LUCRECIA MARTINEZ AGUIRRE,SIN AUXILIAR,Sin restricciones
0230,INSTRUMENTACION ELECTRICA,_D,PRESENCIAL,T-1,LAB-ELEC,14:50,16:30,JU,OTTO FERNANDO ANDRINO GONZALEZ,SIN AUXILIAR,Sin restricciones
0243,COMUNICACIONES 4,_D,PRESENCIAL,T-1,LAB-ELEC,19:50,20:40,JU,INGRID SALOME RODRIGUEZ DE LOUKOTA,SIN AUXILIAR,Sin restricciones
0246,ELECTRONICA 3,_D,PRESENCIAL,T-1,LAB-ELEC,14:50,15:40,MI,HILDA FABIOLA ESPAÑA GIRÓN,SIN AUXILIAR,Sin restricciones
0248,ELECTRONICA 5,_D,PRESENCIAL,T-1,LAB-ELEC,17:20,18:10,MI,HILDA FABIOLA ESPAÑA GIRÓN,SIN AUXILIAR,Sin restricciones
0258,MAQUINAS HIDRAULICAS,_D,PRESENCIAL,T-7,LAB-MEC,12:20,14:00,JU,HERBERT SAMUEL FIGUEROA AVENDAÑO,SIN AUXILIAR,Sin restricciones
0354,QUIMICA 3,_D,PRESENCIAL,T-5,LAB-Q2,13:10,15:40,MI,ADELA MARIA MARROQUIN GONZALEZ,JOSE ALBERTO MEDINA CALGUA,Sin restricciones
0358,QUIMICA ORGANICA 1,_D,PRESENCIAL,T-5,LAB-Q1,15:40,18:10,MA,JULIO RICARDO DIAZ PAPPA,LAURA SUSANA GIL SARAVIA,Sin restricciones
0362,ANALISIS CUALITATIVO,_D,PRESENCIAL,T-5,LAB-Q2,15:40,18:10,MA,CINTHYA PATRICIA ORTIZ QUIROA,DIEGO ALEJANDRO MONTÚFAR MONNEY,Sin restricciones
0454,METALURGIA Y METALOGRAFIA,_D,PRESENCIAL,T-7,LAB-MEC,17:20,19:00,JU,HUGO LEONEL RAMIREZ ORTIZ,SIN AUXILIAR,Sin restricciones
0462,ELECTRICIDAD Y ELECTRONICA BASICA,_D,PRESENCIAL,T-1,LAB EEB,13:10,14:50,MI,MARIO ALBERTO REYES CALDERÓN,SIN AUXILIAR,Sin restricciones
0502,REFRIGERACION Y AIRE ACONDICIONADO,_D,PRESENCIAL,T-7,LAB-MEC,16:30,18:10,JU,LUIS ALFREDO ASTURIAS ZUNIGA,SIN AUXILIAR,Sin restricciones
0504,MOTORES DE COMBUSTION INTERNA,_D,PRESENCIAL,T-7,LAB-MEC,18:10,19:50,LU,BYRON GIOVANNI PALACIOS COLINDRES,SIN AUXILIAR,Sin restricciones
0510,INSTALACIONES MECANICAS,_D,PRESENCIAL,T-7,INST-MEC,18:10,19:50,JU,PABLO RODOLFO ZUÑIGA RAMIREZ,SIN AUXILIAR,Sin restricciones
0520,PROCESOS DE MANUFACTURA 1,_D,PRESENCIAL,T-7,LAB-MEC,07:10,08:50,JU,LUIS EDUARDO CORONADO NOJ,SIN AUXILIAR,Sin restricciones
0522,PROCESOS DE MANUFACTURA 2,_D,PRESENCIAL,T-7,LAB-MEC,07:10,08:50,JU,CARLOS ENRIQUE CHICOL CABRERA,SIN AUXILIAR,Sin restricciones
0532,VIBRACIONES,_D,PRESENCIAL,T-3,407,13:10,14:50,JU,FREDY MAURICIO MONROY PERALTA,SIN AUXILIAR,Sin restricciones
0250,MECANICA DE FLUIDOS,_D,PRESENCIAL,T-3,211,19:00,20:40,MA,LUIS MANUEL SANDOVAL MENDOZA,SIN AUXILIAR,Sin restricciones
0005,TECNICAS DE ESTUDIO E INVESTIGACION,D,PRESENCIAL,T-1,L-II-1,14:00,14:50,LU MA,CARLOS ENRIQUE GÓMEZ DONIS,SIN AUXILIAR,Ver Restricciones
0017,AREA SOCIAL HUMANISTICA 1,D,PRESENCIAL,S-12,311,08:00,08:50,LU MA MI  VI,MONICA MARLENI QUIÑONEZ ANDRADE,SIN AUXILIAR,Ver Restricciones
0018,FILOSOFIA DE LA CIENCIA,D,PRESENCIAL,S-12,305,10:40,11:30,LU  MI,ROGELIO ALFREDO SALAZAR DE LEON,SIN AUXILIAR,Sin restricciones
0022,PSICOLOGIA INDUSTRIAL,D,SEMIPRESENCIAL,HIBR,VIRTUAL,09:00,09:50,MA  JU,MIRIAM PATRICIA RUBIO CONTRERAS DE AKU,SIN AUXILIAR,Sin restricciones
0039,DEPORTES 1,D,PRESENCIAL,T-3,317,10:40,11:30,MA,NOEL JOEL GRAMAJO MONTERROSO,JOSÉ EMANUEL SALAZAR CANO,Ver Restricciones
0069,AREA TECNICA COMPLEMENTARIA 1,D,PRESENCIAL,S-11,105-DIB,10:40,12:20,MI,JUAN ALBERTO ORTIZ ESTURBAN,CARLOS ALBERTO GODINEZ GUDIEL,Ver Restricciones
0101,AREA MATEMATICA BASICA 1,D,PRESENCIAL,S-12,307,09:00,10:40,LU MA MI  VI,RENATO GIOVANNI PONCIANO SANDOVAL,EDWIN JOSUÉ CASTILLO MENÉNDEZ,Ver Restricciones
0107,AREA MATEMATICA INTERMEDIA 1,D,PRESENCIAL,T-3,112,09:00,10:40,LU MA MI  VI,ANGEL ROBERTO SIC GARCIA,SOFIA PAOLA ARDIANO SOLIS,Sin restricciones
0112,AREA MATEMATICA INTERMEDIA 2,D,PRESENCIAL,T-3,310,09:00,09:50,LU MA MI  VI,GERSON JONATAN RAMIREZ BACH,ENNER ESAÍ MENDIZABAL CASTRO,Sin restricciones
0114,AREA MATEMATICA INTERMEDIA 3,D,PRESENCIAL,T-3,310,09:50,10:40,LU MA MI  VI,SHARONN PRYSCILA PU MORALES,STHEEVEN ADONIAS COC CHAN,Sin restricciones
0348,QUIMICA GENERAL 1,D,PRESENCIAL,S-12,311,07:10,08:00,LU MA MI  VI,CASTA PETRONA ZECENA ZECENA,SIN AUXILIAR,Ver Restricciones
0700,INGENIERIA ECONOMICA 1,D,SEMIPRESENCIAL,HIBR,VIRTUAL,11:30,12:20,MI,MARIO ESTUARDO ARRIOLA AVILA,JOSÉ RODRIGO MOLINA SÁNCHEZ,Sin restricciones
0700,INGENIERIA ECONOMICA 1,D,SEMIPRESENCIAL,HIBR,VIRTUAL,10:40,12:20,VI,MARIO ESTUARDO ARRIOLA AVILA,JOSÉ RODRIGO MOLINA SÁNCHEZ,Sin restricciones
0732,ESTADISTICA 1,D,PRESENCIAL,T-3,114,07:10,08:00,LU MA MI JU,LESBIA CAROLINA CARRANZA ESCOBAR,MARIA JOSE VEGA ORTEGA,Sin restricciones
0770,INTRODUCCION A LA PROGRAMACION Y COMPUTACION 1,D,PRESENCIAL,T-3,214,07:10,08:50,MA  JU,HERMAN IGOR VELIZ LINARES,ERICK DANIEL PORÓN MUÑOZ,Ver Restricciones
0771,INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2,D,SEMIPRESENCIAL,HIBR,VIRTUAL,07:10,10:30,SA,DENNIS STANLEY BARRIOS GONZALEZ,LUIS ANTONIO CASTILLO JAVIER,Sin restricciones
0773,MANEJO E IMPLEMENTACION DE ARCHIVOS,D,SEMIPRESENCIAL,HIBR,VIRTUAL,10:30,13:50,SA,JURGEN ANDONI RAMIREZ RAMÍREZ,NATALIA MARIEL CALDERÓN ECHEVERRÍA,Sin restricciones
0960,MATEMATICA PARA COMPUTACION 1,D,PRESENCIAL,T-3,210,09:00,09:50,LU  MI  VI,CARLOS ALBERTO GARRIDO LOPEZ,BRAYAN ALEXANDER MEJÍA BARRIENTOS,Sin restricciones
2003,PRACTICAS FINALES INGENIERIA MECANICA,D,PRESENCIAL,EPS,EPS-1,20:40,21:30,JU,DIEGO ISRAEL NAVARRO GODINEZ,SIN AUXILIAR,Sin restricciones
2036,PRACTICAS INTERMEDIAS,D,PRESENCIAL,T-1,L-II-1,10:40,12:20,MA,SERGIO LEONEL GOMEZ BRAVO,SIN AUXILIAR,Ver Restricciones
3022,PSICOLOGIA INDUSTRIAL (DIPLOMADO),D,SEMIPRESENCIAL,HIBR,VIRTUAL,09:00,09:50,MA  JU,MIRIAM PATRICIA RUBIO CONTRERAS DE AKU,SIN AUXILIAR,Sin restricciones
0005,TECNICAS DE ESTUDIO E INVESTIGACION,D,PRESENCIAL,T-3,410,08:50,09:40,SA,KENNETH ISSUR ESTRADA RUIZ,SIN AUXILIAR,Sin restricciones
0770,INTRODUCCION A LA PROGRAMACION Y COMPUTACION 1,D,PRESENCIAL,T-3,113,10:30,12:10,SA,ERICK DANIEL PORÓN MUÑOZ,SIN AUXILIAR,Ver Restricciones
0771,INTRODUCCION A LA PROGRAMACION Y COMPUTACION 2,D,SEMIPRESENCIAL,HIBR,VIRTUAL,17:20,19:00,MA,LUIS ANTONIO CASTILLO JAVIER,SIN AUXILIAR,Sin restricciones
0773,MANEJO E IMPLEMENTACION DE ARCHIVOS,D,SEMIPRESENCIAL,HIBR,VIRTUAL,17:20,19:00,LU,NATALIA MARIEL CALDERÓN ECHEVERRÍA,SIN AUXILIAR,Sin restricciones
0601,INVESTIGACION DE OPERACIONES I,D,PRESENCIAL,ET,CERRADO,10:40,11:30,MA  JU,STAFF,SIN AUXILIAR,Sin restricciones
0732,ESTADISTICA 1,D,PRESENCIAL,T-3,114,07:10,08:00,VI,MARIA JOSE VEGA ORTEGA,SIN AUXILIAR,Sin restricciones
0147,FISICA BASICA,D+,PRESENCIAL,S-12,310,09:00,09:50,LU MA  JU VI,RODOLFO   ESTUARDO QUIROA  MELENDRES,DAYANNA EUNICE CHE DONIS,Ver Restricciones
2025,PRACTICAS INICIALES,D+,PRESENCIAL,S-12,108,09:50,11:30,JU,NORMA ILEANA SARMIENTO ZECENA,SIN AUXILIAR,Ver Restricciones
0147,FISICA BASICA,D-,PRESENCIAL,S-12,305,09:00,09:50,LU MA  JU VI,EDDY  JOSUE SOLARES  ESPINOZA,DAYANNA EUNICE CHE DONIS,Ver Restricciones
2025,PRACTICAS INICIALES,D-,PRESENCIAL,S-12,104,09:50,11:30,JU,YOCASTA  IVANOBLA ORTIZ DEL CID,SIN AUXILIAR,Ver Restricciones
0147,FISICA BASICA,D1,PRESENCIAL,S-11,LAB-FIS1,12:20,14:00,MI,JOHAN ESTIVEN SABÁN LÓPEZ,SIN AUXILIAR,Sin restricciones
0150,FISICA 1,D1,PRESENCIAL,S-11,LAB-FIS1,12:20,14:00,MA,JOHAN ESTIVEN SABÁN LÓPEZ,SIN AUXILIAR,Sin restricciones
0152,FISICA 2,D1,PRESENCIAL,S-11,LAB-FIS1,16:30,18:10,JU,KARINA NOHEMI RAMIREZ ORELLANA,SIN AUXILIAR,Sin restricciones
0348,QUIMICA GENERAL 1,D1,PRESENCIAL,T-5,LAB-Q1,10:40,12:20,JU,DENNIS ANDRÉ GONZÁLEZ FLORES,SIN AUXILIAR,Sin restricciones
0147,FISICA BASICA,D2,PRESENCIAL,S-11,LAB-FIS2,12:20,14:00,MI,OSCAR GIOVANNI HERNÁNDEZ CARIAS,SIN AUXILIAR,Sin restricciones
0150,FISICA 1,D2,PRESENCIAL,S-11,LAB-FIS2,12:20,14:00,MA,OSCAR GIOVANNI HERNÁNDEZ CARIAS,SIN AUXILIAR,Sin restricciones
0348,QUIMICA GENERAL 1,D2,PRESENCIAL,T-5,LAB-Q1,14:00,15:40,JU,MARÍA DE LOS ANGELES MIRANDA DUARTE,SIN AUXILIAR,Sin restricciones
0147,FISICA BASICA,D3,PRESENCIAL,S-11,LAB-FIS3,12:20,14:00,MI,JOSE DANIEL ELÍAS TEJAXUN SAY,SIN AUXILIAR,Sin restricciones
0150,FISICA 1,D3,PRESENCIAL,S-11,LAB-FIS3,12:20,14:00,MA,JOSE DANIEL ELÍAS TEJAXUN SAY,SIN AUXILIAR,Sin restricciones
0348,QUIMICA GENERAL 1,D3,PRESENCIAL,T-5,LAB-Q1,10:40,12:20,JU,DENNIS ANDRÉ GONZÁLEZ FLORES,SIN AUXILIAR,Sin restricciones
0348,QUIMICA GENERAL 1,D4,PRESENCIAL,T-5,LAB-Q2,14:00,15:40,JU,MARÍA DE LOS ANGELES MIRANDA DUARTE,SIN AUXILIAR,Sin restricciones
0348,QUIMICA GENERAL 1,D5,PRESENCIAL,T-5,LAB-Q1,15:40,17:20,MI,PAOLA MISHELLE. HENGSTENBERG PRERA,SIN AUXILIAR,Sin restricciones
0348,QUIMICA GENERAL 1,DM,PRESENCIAL,T-5,LAB-Q1,15:40,17:20,LU,DENNIS ANDRÉ GONZÁLEZ FLORES,SIN AUXILIAR,Sin restricciones
0236,SISTEMAS DE CONTROL 1,.E,PRESENCIAL,T-1,LABSISC,16:30,17:20,LU,HUGO LEONEL TIUL VALENZUELA,SIN AUXILIAR,Sin restricciones
0522,PROCESOS DE MANUFACTURA 2,.E,PRESENCIAL,T-7,CNC,14:00,15:40,MI,VICTOR MANUEL RUIZ HERNANDEZ,SIN AUXILIAR,Sin restricciones
0200,INGENIERIA ELECTRICA 1,_E,PRESENCIAL,T-1,LAB ELEC,13:10,14:50,MA,ANA MARÍA NAVARRO  OROZCO,SIN AUXILIAR,Sin restricciones
0202,INGENIERIA ELECTRICA 2,_E,PRESENCIAL,T-1,LAB ELEC,17:20,19:00,MI,BRIAN  ENRIQUE CHICOL  MORALES,SIN AUXILIAR,Sin restricciones
0204,CIRCUITOS ELECTRICOS 1,_E,PRESENCIAL,T-1,LAB-CIRC,10:40,12:20,MI,EDGAR YANUARIO LAJ HUN,SIN AUXILIAR,Sin restricciones
0206,CIRCUITOS ELECTRICOS 2,_E,PRESENCIAL,T-1,LAB-CIRC,15:40,17:20,MI,JORGE MARIO SITAVI COS,SIN AUXILIAR,Sin restricciones
0230,INSTRUMENTACION ELECTRICA,_E,PRESENCIAL,T-1,LAB-ELEC,13:10,14:50,VI,OTTO FERNANDO ANDRINO GONZALEZ,SIN AUXILIAR,Sin restricciones
0236,SISTEMAS DE CONTROL 1,_E,PRESENCIAL,T-1,LABSISC,10:40,11:30,LU,INGRID SALOME RODRIGUEZ DE LOUKOTA,SIN AUXILIAR,Sin restricciones
0258,MAQUINAS HIDRAULICAS,_E,PRESENCIAL,T-7,LAB-MEC,14:50,16:30,LU,HERBERT SAMUEL FIGUEROA AVENDAÑO,SIN AUXILIAR,Sin restricciones
0354,QUIMICA 3,_E,PRESENCIAL,T-5,LAB-Q2,13:10,15:40,VI,MERCEDES ESTHER ROQUEL CHAVEZ,JOSE ALBERTO MEDINA CALGUA,Sin restricciones
0358,QUIMICA ORGANICA 1,_E,PRESENCIAL,T-5,LAB-Q1,15:40,18:10,JU,JULIO RICARDO DIAZ PAPPA,FÁTIMA LISSETTE ICU LÓPEZ,Sin restricciones
0362,ANALISIS CUALITATIVO,_E,PRESENCIAL,T-5,LAB-Q1,09:50,12:20,MA,JULIO RICARDO DIAZ PAPPA,KEVIN HUMBERTO CIFUENTES GIRÓN,Sin restricciones
0454,METALURGIA Y METALOGRAFIA,_E,PRESENCIAL,T-7,LAB-MEC,17:20,19:00,VI,HUGO LEONEL RAMIREZ ORTIZ,SIN AUXILIAR,Sin restricciones
0462,ELECTRICIDAD Y ELECTRONICA BASICA,_E,PRESENCIAL,T-1,LAB EEB,13:10,14:50,VI,MARIO ALBERTO REYES CALDERÓN,SIN AUXILIAR,Sin restricciones
0502,REFRIGERACION Y AIRE ACONDICIONADO,_E,PRESENCIAL,T-7,LAB-MEC,16:30,18:10,VI,LUIS ALFREDO ASTURIAS ZUNIGA,SIN AUXILIAR,Sin restricciones
0504,MOTORES DE COMBUSTION INTERNA,_E,PRESENCIAL,ET,CERRADO,18:10,19:50,VI,STAFF,SIN AUXILIAR,Sin restricciones
0510,INSTALACIONES MECANICAS,_E,PRESENCIAL,T-7,INST-MEC,18:10,19:50,VI,PABLO RODOLFO ZUÑIGA RAMIREZ,SIN AUXILIAR,Sin restricciones
0520,PROCESOS DE MANUFACTURA 1,_E,PRESENCIAL,T-7,LAB-MEC,15:40,17:20,LU,LUIS EDUARDO CORONADO NOJ,SIN AUXILIAR,Sin restricciones
0522,PROCESOS DE MANUFACTURA 2,_E,PRESENCIAL,T-7,LAB-MEC,16:30,18:10,LU,PABLO RODOLFO ZUÑIGA RAMIREZ,SIN AUXILIAR,Sin restricciones
0250,MECANICA DE FLUIDOS,_E,PRESENCIAL,T-3,211,10:40,12:20,JU,LUIS MANUEL SANDOVAL MENDOZA,SIN AUXILIAR,Sin restricciones
0017,AREA SOCIAL HUMANISTICA 1,E,PRESENCIAL,S-12,305,11:30,12:20,LU MA MI  VI,MONICA MARLENI QUIÑONEZ ANDRADE,SARA LUCÍA BATRES ECHEVERRIA,Ver Restricciones
0018,FILOSOFIA DE LA CIENCIA,E,PRESENCIAL,S-12,303,09:00,09:50,MA  JU,ROGELIO ALFREDO SALAZAR DE LEON,EUGENIO MIGUEL POLANCO SOTOJ,Sin restricciones
0039,DEPORTES 1,E,PRESENCIAL,T-3,317,14:00,14:50,VI,NOEL JOEL GRAMAJO MONTERROSO,BRYAN ESTUARDO DE LEÓN ESTRADA,Ver Restricciones
0101,AREA MATEMATICA BASICA 1,E,PRESENCIAL,S-12,311,09:00,10:40,LU MA MI  VI,GUSTAVO ADOLFO SANTOS OROZCO,GABRIEL CANDELARIO ICUTE YUCUTE,Ver Restricciones
0103,AREA MATEMATICA BASICA 2,E,PRESENCIAL,T-3,411,09:00,10:40,LU MA MI  VI,CARLOS ALFREDO ANGULO HUERGO,MILDER ALEXANDER MAZARIEGOS MAZARIEGOS,Sin restricciones
0107,AREA MATEMATICA INTERMEDIA 1,E,PRESENCIAL,S-12,411,09:00,10:40,LU MA MI  VI,DOUGLAS KENEDY ROMAN AVILA,CRISTHIAN RODRIGO MEJIA CACAO,Sin restricciones
0112,AREA MATEMATICA INTERMEDIA 2,E,PRESENCIAL,T-7,201,09:00,09:50,LU MA MI  VI,PABLO RODOLFO ZUÑIGA RAMIREZ,DIEGO ALESSANDRO CONSTANZA PADILLA,Sin restricciones
0114,AREA MATEMATICA INTERMEDIA 3,E,PRESENCIAL,T-7,201,09:50,10:40,LU MA MI  VI,PABLO RODOLFO ZUÑIGA RAMIREZ,DIEGO ALESSANDRO CONSTANZA PADILLA,Sin restricciones
0732,ESTADISTICA 1,E,SEMIPRESENCIAL,HIBR,VIRTUAL,11:30,12:20,LU MA MI JU,ALBA MARITZA GUERRERO SPINOLA,YERVIS MAURICIO LÓPEZ ESTRADA,Sin restricciones
0770,INTRODUCCION A LA PROGRAMACION Y COMPUTACION 1,E,PRESENCIAL,T-3,316,07:10,08:50,MA  JU,NEFTALI DE JESUS CALDERON MENDEZ,EDUARDO ISAÍ AJSIVINAC XICO,Ver Restricciones
0960,MATEMATICA PARA COMPUTACION 1,E,PRESENCIAL,T-3,210,10:40,11:30,LU  MI  VI,CARLOS ALBERTO GARRIDO LOPEZ,ENNER ESAÍ MENDIZABAL CASTRO,Sin restricciones
2003,PRACTICAS FINALES INGENIERIA MECANICA,E,PRESENCIAL,EPS,EPS-1,20:40,21:30,VI,CARLOS ANIBAL CHICOJAY COLOMA,SIN AUXILIAR,Sin restricciones
2025,PRACTICAS INICIALES,E,PRESENCIAL,T-1,L-II-1,09:50,11:30,JU,FRANCISCO JAVIER GONZALEZ LOPEZ,SIN AUXILIAR,Ver Restricciones
0770,INTRODUCCION A LA PROGRAMACION Y COMPUTACION 1,E,PRESENCIAL,T-3,114,10:30,12:10,SA,EDUARDO ISAÍ AJSIVINAC XICO,SIN AUXILIAR,Ver Restricciones
0732,ESTADISTICA 1,E,SEMIPRESENCIAL,HIBR,VIRTUAL,11:30,12:20,VI,YERVIS MAURICIO LÓPEZ ESTRADA,SIN AUXILIAR,Sin restricciones
0069,AREA TECNICA COMPLEMENTARIA 1,E+,PRESENCIAL,S-11,105-DIB,07:10,08:50,MI,ALLEN EDUARDO RAMIREZ TOLEDO,SOFIA AIDALI VÁSQUEZ ALVARADO,Ver Restricciones
0150,FISICA 1,E+,PRESENCIAL,S-12,311,10:40,11:30,LU  MI JU VI,PAMELA  CRISTINA SIKAHALL  URIZAR,MARGARITA LETICIA AJPOP SIPAC,Ver Restricciones
0348,QUIMICA GENERAL 1,E+,PRESENCIAL,S-12,103,10:40,11:30,LU MA MI  VI,BERTHA ROXANDA MOLINA LEON DE QUINTO,SIN AUXILIAR,Ver Restricciones
0069,AREA TECNICA COMPLEMENTARIA 1,E-,PRESENCIAL,S-11,105-DIB,07:10,08:50,LU,ALLEN EDUARDO RAMIREZ TOLEDO,SOFIA AIDALI VÁSQUEZ ALVARADO,Ver Restricciones
0150,FISICA 1,E-,PRESENCIAL,T-3,114,10:40,11:30,LU  MI JU VI,EDDY  JOSUE SOLARES  ESPINOZA,MARGARITA LETICIA AJPOP SIPAC,Ver Restricciones
0348,QUIMICA GENERAL 1,E-,PRESENCIAL,S-12,308,10:40,11:30,LU MA MI  VI,EDGAR GAMALIEL DE LEON HERNANDEZ,SIN AUXILIAR,Ver Restricciones
0147,FISICA BASICA,E1,PRESENCIAL,T-1,L-II-2,11:30,12:20,LU MA  JU VI,RONAL NOE GALVEZ GARCIA,MARGARITA LETICIA AJPOP SIPAC,Ver Restricciones
0150,FISICA 1,E1,PRESENCIAL,S-11,LAB-FIS1,14:00,15:40,MA,PEDRO PABLO GUZMAN MILIAN,SIN AUXILIAR,Sin restricciones
0152,FISICA 2,E1,PRESENCIAL,S-11,LAB-FIS1,18:10,19:50,JU,KARINA NOHEMI RAMIREZ ORELLANA,SIN AUXILIAR,Sin restricciones
0348,QUIMICA GENERAL 1,E1,PRESENCIAL,T-5,LAB-Q1,07:10,08:50,MA,DENNIS ANDRÉ GONZÁLEZ FLORES,SIN AUXILIAR,Sin restricciones
0522,PROCESOS DE MANUFACTURA 2,E1,PRESENCIAL,T-7,CNC,19:00,20:40,MI,VICTOR MANUEL RUIZ HERNANDEZ,SIN AUXILIAR,Sin restricciones
0147,FISICA BASICA,E2,PRESENCIAL,S-12,303,11:30,12:20,LU MA  JU VI,LUIS  ALBERTO BAUTISTA,MARGARITA LETICIA AJPOP SIPAC,Ver Restricciones
0150,FISICA 1,E2,PRESENCIAL,S-11,LAB-FIS2,14:00,15:40,MA,JOSE ALFREDO AGUILAR CHAMALE,SIN AUXILIAR,Sin restricciones
0348,QUIMICA GENERAL 1,E2,PRESENCIAL,T-5,LAB-Q1,14:00,15:40,MA,DIANA ALEJANDRA PACAY GARCÍA,SIN AUXILIAR,Sin restricciones
0147,FISICA BASICA,E3,PRESENCIAL,T-3,209,11:30,12:20,LU MA  JU VI,JOSE ADOLFO TUNA AGUILAR,MARGARITA LETICIA AJPOP SIPAC,Ver Restricciones
0150,FISICA 1,E3,PRESENCIAL,S-11,LAB-FIS3,14:00,15:40,MA,HAROL JOSE CARIAS DIEGUEZ,SIN AUXILIAR,Sin restricciones
0348,QUIMICA GENERAL 1,E3,PRESENCIAL,T-5,LAB-Q1,07:10,08:50,MA,DENNIS ANDRÉ GONZÁLEZ FLORES,SIN AUXILIAR,Sin restricciones
